id	context	predictions	aggregatedPredictions	category
125	1:03 p.m. | Updated An organization that will ask people around the world to help secure rights for those who are gay, lesbian, bisexual and transgender is giving a sneak peek at its efforts.	[[0.139,0.538,0.181,0.098,0.044]]	[0.139,0.538,0.181,0.098,0.044]	negative
126	Istanbul riot police fired tear gas and rubber pellets on Sunday to disperse a march for transgender people banned after ultra-nationalists said that "degenerates" could not demonstrate.	[[0.128,0.574,0.219,0.056,0.023]]	[0.128,0.574,0.219,0.056,0.023]	negative
127	A former U.S. poet laureate, winners of the National Book Award and Pulitzer Prize, and best-selling authors including John Grisham are among 95 Mississippi authors urging state officials to repeal a law that will let workers cite religious beliefs to deny services to lesbian, gay, bisexual or transgender people.	[[0.43,0.44,0.088,0.016,0.027]]	[0.43,0.44,0.088,0.016,0.027]	negative
128	A Virginia school board must allow a transgender teen to use the boys restroom while the court considers the legal issues of his case, a federal district judge ruled Thursday.	[[0.157,0.674,0.12,0.032,0.016]]	[0.157,0.674,0.12,0.032,0.016]	negative
129	Attorneys for a recently paroled transgender inmate said Tuesday that California has agreed to drop its challenge to a court order that could have provided her with state-paid sex reassignment surgery.	[[0.118,0.509,0.258,0.086,0.028]]	[0.118,0.509,0.258,0.086,0.028]	negative
130	On the day she arrived at a Georgia prison intake center, the deliberate defeminizing of Ashley Diamond, a male-to-female transgender woman, began.	[[0.083,0.764,0.135,0.015,0.003]]	[0.083,0.764,0.135,0.015,0.003]	negative
131	The state of Georgia has agreed to pay to settle a lawsuit filed by a former transgender inmate whose case drew the attention of the Justice Department after she complained prison officials didn't provide adequate treatment for her gender identity condition.	[[0.055,0.409,0.414,0.105,0.017]]	[0.055,0.409,0.414,0.105,0.017]	neutral
132	More than $176,000 is being billed to North Carolina taxpayers by attorneys hired by Republican politicians to defend the transgender bathroom law.	[[0.209,0.593,0.172,0.016,0.01]]	[0.209,0.593,0.172,0.016,0.01]	negative
133	The a cappella group Sweet Honey in the Rock is protesting North Carolina's law addressing LGBT rights and bathroom use by transgender people during its concerts in the state this weekend.	[[0.111,0.665,0.185,0.029,0.01]]	[0.111,0.665,0.185,0.029,0.01]	negative
134	The World Bank has appointed its first adviser tasked with promoting the lesbian, gay, bisexual, transgender and intersex (LGBTI) issues in its development work.	[[0.153,0.65,0.159,0.027,0.011]]	[0.153,0.65,0.159,0.027,0.011]	negative
135	The NBA is moving the 2017 All-Star Game out of Charlotte because of its objections to a North Carolina law that limits anti-discrimination protections for lesbian, gay and transgender people.	[[0.235,0.662,0.078,0.015,0.011]]	[0.235,0.662,0.078,0.015,0.011]	negative
136	U.S. Ambassador Samantha Power and U.N. envoys from 16 other countries visited the Stonewall Inn which helped spark the modern gay rights movement and vowed to step up their fight for the rights of lesbians, gays, bisexual and transgender people around the world.	[[0.313,0.564,0.097,0.011,0.015]]	[0.313,0.564,0.097,0.011,0.015]	negative
137	“As One,” Laura Kaminsky’s chamber opera about a transgender protagonist, has debuted at the Brooklyn Academy of Music.	[[0.117,0.64,0.151,0.074,0.019]]	[0.117,0.64,0.151,0.074,0.019]	negative
138	Transgender men and women have the right to be parents, too.	[[0.013,0.044,0.23,0.595,0.118]]	[0.013,0.044,0.23,0.595,0.118]	positive
139	Public schools must permit transgender students to use bathrooms and locker rooms consistent with their chosen gender identity, according to an Obama administration directive issued amid a court fight between the federal government and North Carolina.	[[0.133,0.577,0.272,0.013,0.006]]	[0.133,0.577,0.272,0.013,0.006]	negative
140	Out of respect for transgender students, three high schools in Maryland's Montgomery County have begun using a single color for graduation robes to make them gender neutral.	[[0.128,0.611,0.148,0.087,0.026]]	[0.128,0.611,0.148,0.087,0.026]	negative
141	Decades after the Stonewall Uprising, President Obama formally recognized the Greenwich Village bar’s role in the history of the lesbian, gay, bisexual and transgender civil rights movement.	[[0.224,0.641,0.116,0.01,0.009]]	[0.224,0.641,0.116,0.01,0.009]	negative
142	A 28-year-old transgender man who goes by the name of "Mr. C" has become the public face of the fight for job equality in China, where sexual and gender minorities are only beginning to emerge from virtual invisibility.	[[0.18,0.488,0.194,0.091,0.047]]	[0.18,0.488,0.194,0.091,0.047]	negative
143	So few of the Pakistani rich pay taxes that one neighborhood hired transgender tax collectors to embarrass residents into paying.	[[0.115,0.568,0.225,0.069,0.023]]	[0.115,0.568,0.225,0.069,0.023]	negative
144	When police in Myanmar's biggest city Yangon arrested Chew Su Khin, a young transgender woman, for the third time in a year, they removed her hair extensions and set them on fire, stripped her naked and took pictures for their amusement.	[[0.251,0.574,0.149,0.013,0.012]]	[0.251,0.574,0.149,0.013,0.012]	negative
145	Lt. Gov. Dan Patrick criticized the Obama administration’s new bathroom policy for transgender students in public schools at a news conference on Friday.	[[0.172,0.623,0.136,0.043,0.026]]	[0.172,0.623,0.136,0.043,0.026]	negative
146	Southern Africa is moving towards greater acceptance of sexual and gender minorities though there is still a long way to go,  the United States' first special envoy for the rights of lesbian, gay, bisexual and transgender people said on Wednesday.	[[0.073,0.498,0.24,0.159,0.03]]	[0.073,0.498,0.24,0.159,0.03]	negative
147	She also served on the board of the World Against Racism Foundation, provided legal support to the Sylvia Rivera Law Project and starred in the award-winning 2006 documentary "Cruel & Unusual" about transgender women in men's prisons, several of whom she represented.	[[0.341,0.527,0.116,0.009,0.007]]	[0.341,0.527,0.116,0.009,0.007]	negative
148	In the absence of a federal law banning discrimination against gays, lesbians, bisexuals and transgender people, there is a sharp split among the states, with some enacting such protections and a majority opting not to.	[[0.107,0.285,0.32,0.251,0.038]]	[0.107,0.285,0.32,0.251,0.038]	neutral
149	Insurance companies in Delaware will be prohibited from limiting health care coverage for transgender individuals.	[[0.119,0.615,0.178,0.063,0.024]]	[0.119,0.615,0.178,0.063,0.024]	negative
150	Gay and transgender people in all regions face discrimination and violence, and risk the death penalty in at least five countries, the United Nations said Thursday.	[[0.357,0.54,0.092,0.004,0.007]]	[0.357,0.54,0.092,0.004,0.007]	negative
151	A top adviser from Sen. Ted Cruz's defunct presidential campaign wants supporters to push a conservative agenda, including limits on the bathrooms transgender people can use, a fresh example of the headaches Donald Trump could face at this summer's Republican National Convention.	[[0.09,0.396,0.214,0.233,0.066]]	[0.09,0.396,0.214,0.233,0.066]	negative
152	Hillary Rodham Clinton on Saturday delivered the strongest speech in support of gay rights in the 2016 presidential race on Saturday, promising that ending discrimination against gay, lesbian and transgender people would be a central pillar of her administration.	[[0.214,0.587,0.13,0.04,0.029]]	[0.214,0.587,0.13,0.04,0.029]	negative
153	The elasticity that officers in New York have been given to police quality-of-life violations has left transgender women, especially, susceptible to the charge that they must be engaged in sex work.	[[0.249,0.569,0.154,0.017,0.013]]	[0.249,0.569,0.154,0.017,0.013]	negative
154	This week Dr. Laura Erickson-Schroth, who is working on "Trans Bodies, Trans Selves," a resource guide for transgender and other gender-variant people, covering health, legal issues, cultural and social questions, history and theory, responded to readers' questions about transgender life.	[[0.278,0.61,0.095,0.009,0.009]]	[0.278,0.61,0.095,0.009,0.009]	negative
155	South Dakota's governor vetoed a bill Tuesday that would have made the state the first in the U.S. to approve a law requiring transgender students to use bathrooms and locker rooms that match their sex at birth.	[[0.254,0.595,0.121,0.017,0.014]]	[0.254,0.595,0.121,0.017,0.014]	negative
156	Proceeds benefit the institute, the nation's oldest social service organization supporting lesbian, gay, bisexual and transgender youth.	[[0.095,0.49,0.311,0.078,0.026]]	[0.095,0.49,0.311,0.078,0.026]	negative
157	Eddie Redmayne said he finds the lack of progress on transgender rights in the past century 'shocking' after playing 1920s transsexual pioneer Lili Elbe in his new film "The Danish Girl".	[[0.195,0.613,0.159,0.022,0.011]]	[0.195,0.613,0.159,0.022,0.011]	negative
158	A support group in Lahore for lesbian, gay, bisexual and transgender Pakistanis aims to give a safe space to members as more try to gain family support, even in a climate of religious conservatism.	[[0.205,0.624,0.143,0.017,0.011]]	[0.205,0.624,0.143,0.017,0.011]	negative
159	A U.S. judge weighing whether to halt a North Carolina law that restricts bathroom access for transgender people in government buildings and public schools questioned at a hearing on Monday what problem the measure fixed and how it would make restrooms safer.	[[0.209,0.618,0.145,0.016,0.012]]	[0.209,0.618,0.145,0.016,0.012]	negative
160	The gay, lesbian and transgender community has seen violence before, from Harvey Milk to Matthew Shepard, and an ever-lengthening list of transgender women.	[[0.211,0.576,0.17,0.027,0.016]]	[0.211,0.576,0.17,0.027,0.016]	negative
161	For a few transgender Americans, this has been a year of glamour and fame.	[[0.074,0.486,0.218,0.192,0.029]]	[0.074,0.486,0.218,0.192,0.029]	negative
162	Kye Allums, a guard on George Washington&#8217;s women&#8217;s basketball team, may be the first Division I college basketball player to publicly compete as a transgender person.	[[0.324,0.49,0.099,0.038,0.048]]	[0.324,0.49,0.099,0.038,0.048]	negative
163	President Obama should resist pressure to weaken a promised executive order to bar federal contractors from discriminating against gay men, lesbians and transgender people.	[[0.216,0.607,0.14,0.021,0.015]]	[0.216,0.607,0.14,0.021,0.015]	negative
164	U.S. rock bands Pearl Jam and Boston have canceled shows in North Carolina over a new state law they call discriminatory against transgender people, the groups said on Monday.	[[0.13,0.648,0.202,0.013,0.006]]	[0.13,0.648,0.202,0.013,0.006]	negative
165	A U.S. government panel has ruled that a privately run Medicare plan must cover sex reassignment surgery for a Texas transgender woman, a decision her attorney said was the first of its kind.	[[0.162,0.585,0.19,0.043,0.019]]	[0.162,0.585,0.19,0.043,0.019]	negative
166	Members of Utah's state Senate told personal stories of discrimination and even invoked the state's polygamist history during a Friday afternoon debate on a landmark bill that protects gay and transgender people from discrimination while also protecting religious rights.	[[0.143,0.592,0.199,0.046,0.02]]	[0.143,0.592,0.199,0.046,0.02]	negative
167	Gay and transgender rights supporters wasted little time in challenging a new North Carolina law, filing a lawsuit Monday that called it discriminatory and said it singles out LGBT people for "disfavored treatment."	[[0.516,0.297,0.173,0.004,0.009]]	[0.516,0.297,0.173,0.004,0.009]	very negative
