id	context	predictions	aggregatedPredictions	category
120	The U.S. Supreme Court rejected an appeal Monday from a studio that refused to photograph a lesbian couple's commitment ceremony, letting stand a New Mexico high court ruling that helped spur a national debate over gay rights and religious freedom.	[[0.381,0.517,0.078,0.01,0.014]]	[0.381,0.517,0.078,0.01,0.014]	negative
121	A lesbian couple who filed a lawsuit to lift the ban on same-sex marriage on Guam will file a marriage application Tuesday.	[[0.117,0.575,0.214,0.071,0.024]]	[0.117,0.575,0.214,0.071,0.024]	negative
122	If elected president, Michele Bachmann said over the weekend, she would favor reinstating the ban on openly gay or lesbian people serving in the military, a policy known as “don’t ask, don’t tell.”	[[0.152,0.619,0.194,0.026,0.01]]	[0.152,0.619,0.194,0.026,0.01]	negative
123	A lesbian honors student in northeast Louisiana has been told she may wear a tuxedo to her prom, after all, a national advocacy group said Tuesday.	[[0.366,0.502,0.113,0.007,0.011]]	[0.366,0.502,0.113,0.007,0.011]	negative
124	Nigerian gay rights activists have condemned a senior soccer official after he said sponsors were reluctant to back women's soccer in the country because of a misconception that female footballers are "synonymous with lesbianism".	[[0.195,0.631,0.137,0.021,0.016]]	[0.195,0.631,0.137,0.021,0.016]	negative
125	The American Academy of Pediatrics said gay and lesbian parents should be allowed to marry because it helps guarantee rights, benefits and long-term security for children.	[[0.134,0.652,0.162,0.04,0.013]]	[0.134,0.652,0.162,0.04,0.013]	negative
126	This exhibition posits fiber art as the ideal lesbian, gay, bisexual and transgender medium.	[[0.124,0.491,0.233,0.112,0.04]]	[0.124,0.491,0.233,0.112,0.04]	negative
127	Some of those most guilty of violence and discrimination against gays, lesbians and transgender people in Asia are their families, which must instead play a key role in improving LGBTI rights, activists from the region said.	[[0.24,0.546,0.184,0.017,0.013]]	[0.24,0.546,0.184,0.017,0.013]	negative
128	North Carolina Gov. Pat McCrory has filed an executive order that extends further protections to state employees based on sexual orientation and gender identity, but leaves intact the bulk of a new state law regarding rights for lesbian, gay and transgender people.	[[0.212,0.571,0.162,0.033,0.022]]	[0.212,0.571,0.162,0.033,0.022]	negative
129	But the partners at Galileo Capital Management may have done just that with the start-up of LGBT Capital, a specialist corporate advisory and investment management unit that will focus exclusively on the lesbian, gay, bisexual and transgender consumer market.	[[0.257,0.613,0.107,0.015,0.009]]	[0.257,0.613,0.107,0.015,0.009]	negative
130	A letter to the editor regarding asylum for gay and lesbian immigrants.	[[0.039,0.321,0.514,0.114,0.012]]	[0.039,0.321,0.514,0.114,0.012]	neutral
131	The 113th Congress includes six openly gay and bisexual members in the House and a lesbian in the Senate, a significant change from the past.	[[0.156,0.66,0.147,0.023,0.013]]	[0.156,0.66,0.147,0.023,0.013]	negative
132	Irish brewer Guinness said on Sunday that it would not participate in New York City's St. Patrick's Day parade this year because gay and lesbian groups had been excluded, costing organizers a key sponsor of the annual event.	[[0.217,0.644,0.102,0.021,0.015]]	[0.217,0.644,0.102,0.021,0.015]	negative
133	Zanele Muholi has been an activist using photography to champion the rights of black lesbians and transgender people in South Africa.	[[0.159,0.598,0.178,0.043,0.022]]	[0.159,0.598,0.178,0.043,0.022]	negative
134	HBO, with the vampire series ''True Blood,'' among other shows, and Showtime, with shows like ''Shameless'' and others, stood out among the cable channels for the number of gay and lesbian characters, GLAAD said.	[[0.145,0.607,0.196,0.035,0.016]]	[0.145,0.607,0.196,0.035,0.016]	negative
135	THE ISSUE: Same-sex marriage is now the law of the land, but there are other battlegrounds related to civil rights and nondiscrimination protections for lesbians, gays, bisexuals and transgender people.	[[0.145,0.578,0.242,0.024,0.01]]	[0.145,0.578,0.242,0.024,0.01]	negative
136	Kansas' governor told state government agencies Tuesday that they can't punish ministers or religious groups for opposing same-sex marriage, and critics said he is sanctioning discrimination even as the state extends new benefits to gay and lesbian couples.	[[0.377,0.53,0.082,0.004,0.008]]	[0.377,0.53,0.082,0.004,0.008]	negative
137	A gay bookstore gets a new home in the Lesbian, Gay, Bisexual and Transgender Community Center in Greenwich Village.	[[0.19,0.591,0.178,0.025,0.016]]	[0.19,0.591,0.178,0.025,0.016]	negative
138	A Utah judge on Friday amended a controversial ruling that would have forced a married lesbian couple to relinquish custody of their infant foster daughter within a week, instead scheduling a Dec. 4 hearing on the issue, local media reported.	[[0.174,0.553,0.214,0.041,0.018]]	[0.174,0.553,0.214,0.041,0.018]	negative
139	Recent recommendations aimed at chipping away at the social standing of lesbians and gays have caught most human rights activists in Jakarta by surprise.	[[0.155,0.591,0.164,0.062,0.029]]	[0.155,0.591,0.164,0.062,0.029]	negative
140	A lesbian couple who were arrested for assaulting a Honolulu policeman who they said harassed them for kissing at a grocery store have filed a federal lawsuit against the officer alleging violation of their constitutional rights.	[[0.136,0.627,0.198,0.027,0.011]]	[0.136,0.627,0.198,0.027,0.011]	negative
141	The specialist, Sean Sala, who finished his active duty in the Navy last month, headed up the participation of the national Servicemembers Legal Defense Network, which represents gay and lesbian active-duty military personnel, in the parade.	[[0.451,0.45,0.079,0.006,0.014]]	[0.451,0.45,0.079,0.006,0.014]	very negative
142	The reality star and transgender activist Caitlyn Jenner, who has been denounced for her politics by the gay, lesbian, bisexual and transgender community, visited a high school in Brooklyn with Nicholas Kristof to meet some of her critics.	[[0.642,0.315,0.03,0.002,0.01]]	[0.642,0.315,0.03,0.002,0.01]	very negative
143	North Carolina's public university board is dealing with a new round of demonstrations against their new president and a new state law that limits protections for lesbian, gay, bisexual and transgender people.	[[0.042,0.331,0.475,0.134,0.018]]	[0.042,0.331,0.475,0.134,0.018]	neutral
144	Kate Shindle will portray lesbian cartoonist Alison Bechdel in the traveling production of the Tony-winning musical while also leading Actors’ Equity.	[[0.164,0.619,0.168,0.031,0.018]]	[0.164,0.619,0.168,0.031,0.018]	negative
145	MSNBC news anchor Thomas Roberts and talk show host Kelly Ripa were among honorees at GLAAD's annual media awards on Saturday, which recognize representations of the lesbian, gay, bisexual and transgender (LGBT) community.	[[0.199,0.628,0.109,0.034,0.029]]	[0.199,0.628,0.109,0.034,0.029]	negative
146	Gov. Sam Brownback has rescinded a former governor’s order barring discrimination against gays and lesbians in hiring and employment throughout much of state government.	[[0.188,0.588,0.142,0.051,0.03]]	[0.188,0.588,0.142,0.051,0.03]	negative
147	The Leslie Lohman Museum of Gay and Lesbian Art in SoHo, established in 2011, exhibits and preserves gay and lesbian art, and fosters those who create it.	[[0.079,0.127,0.131,0.372,0.291]]	[0.079,0.127,0.131,0.372,0.291]	positive
148	New York lawmakers on Thursday heard testimony on a bill that would ban licensed therapists from counseling gay and lesbian minors to change their sexual orientation, amid a growing wave of backlash against the practice.	[[0.237,0.604,0.129,0.017,0.012]]	[0.237,0.604,0.129,0.017,0.012]	negative
149	The cultural events listed here, many free, are geared primarily toward lesbian, gay, bisexual and transgender audiences but have a wider appeal.	[[0.09,0.64,0.236,0.027,0.007]]	[0.09,0.64,0.236,0.027,0.007]	negative
150	The governor of Istanbul has banned gay, lesbian and transgender individuals from holding pride parades at their usual venue, citing security concerns.	[[0.224,0.615,0.134,0.016,0.011]]	[0.224,0.615,0.134,0.016,0.011]	negative
151	Though a final benefits package has not been decided, it was unlikely to include the medical, dental and housing allowances desired by gay and lesbian couples.	[[0.066,0.44,0.312,0.152,0.031]]	[0.066,0.44,0.312,0.152,0.031]	negative
152	A county clerk in southern New Mexico began handing out marriage licenses to gay and lesbian couples on Wednesday, in a move the state's attorney general said he would not seek to stop as courts weigh lawsuits by same-sex couples seeking to wed.	[[0.323,0.561,0.09,0.012,0.014]]	[0.323,0.561,0.09,0.012,0.014]	negative
153	At a new Fashion Institute of Technology show, an attempt to write gay men and lesbians ‘back into history.’	[[0.098,0.659,0.215,0.02,0.008]]	[0.098,0.659,0.215,0.02,0.008]	negative
154	Broadway welcomed its first lesbian lead character in the musical "Fun Home" with open arms and glowing reviews, praising the groundbreaking show for its originality and sensitivity.	[[0.006,0.009,0.066,0.57,0.35]]	[0.006,0.009,0.066,0.57,0.35]	positive
155	The federal judge ruled that gay and lesbian couples deserve the same federal benefits as heterosexual couples.	[[0.18,0.636,0.153,0.02,0.011]]	[0.18,0.636,0.153,0.02,0.011]	negative
156	California will become the first state to require public schools to include the works of gays and lesbians in social science instruction and in textbooks.	[[0.09,0.332,0.246,0.258,0.075]]	[0.09,0.332,0.246,0.258,0.075]	negative
157	A group of up to 17 countries led by Belarus has blocked a plan to include the rights of gay, lesbian and transgender communities in a new urban strategy drawn up by the United Nations, according to sources close to negotiations.	[[0.249,0.61,0.113,0.016,0.012]]	[0.249,0.61,0.113,0.016,0.012]	negative
158	Earlier, ArtsBeat reported on a dispute over the film "Ticked-Off Trannies With Knives," which the Gay & Lesbian Alliance Against Defamation and others have demanded be removed from the lineup of the Tribeca Film Festival.	[[0.172,0.583,0.212,0.021,0.012]]	[0.172,0.583,0.212,0.021,0.012]	negative
159	For the second straight year, NCAA President Mark Emmert faced questions at his Final Four news conference about a state's religious exemption law that critics say allows discrimination against gays, lesbians and others.	[[0.103,0.786,0.088,0.018,0.005]]	[0.103,0.786,0.088,0.018,0.005]	negative
160	The W.N.B.A. is launching a marketing campaign that makes it the first professional league to specifically recruit gay, lesbian, bisexual and transgender fans.	[[0.038,0.25,0.461,0.22,0.031]]	[0.038,0.25,0.461,0.22,0.031]	neutral
161	In mostly conservative and religious Lubbock, the lesbian, gay, bisexual and transgender community is gradually growing comfortable with stepping out at an annual festival.	[[0.083,0.601,0.182,0.116,0.018]]	[0.083,0.601,0.182,0.116,0.018]	negative
162	Leaders of the National Gay and Lesbian Task Force assured members that they would keep the pressure on the president to do more on gay rights.	[[0.114,0.582,0.224,0.059,0.022]]	[0.114,0.582,0.224,0.059,0.022]	negative
163	A man who answered an online advertisement to donate sperm to a lesbian couple is fighting the state’s efforts to force him to pay child support for the girl conceived through artificial insemination.	[[0.176,0.562,0.211,0.035,0.016]]	[0.176,0.562,0.211,0.035,0.016]	negative
164	Several same-sex couples in Arkansas were married at a county courthouse in Eureka Springs on Saturday, a day after a state judge struck down the state's 10-year-old ban on gay and lesbian marriage.	[[0.172,0.663,0.143,0.015,0.007]]	[0.172,0.663,0.143,0.015,0.007]	negative
165	Lawyers for four gay and lesbian couples and the state of Oregon urged a federal judge Wednesday to strike down Oregon's voter-approved ban on same-sex marriage.	[[0.253,0.591,0.133,0.012,0.011]]	[0.253,0.591,0.133,0.012,0.011]	negative
166	The league’s move came as a reaction to state legislation perceived as being hostile to gay, lesbian, bisexual and transgender people.	[[0.079,0.582,0.278,0.05,0.01]]	[0.079,0.582,0.278,0.05,0.01]	negative
167	As expected, Gov. Jerry Brown signed a bill on Thursday that mandates that the contributions of gays and lesbians in the state and the country be included in social science instruction and in textbooks.	[[0.11,0.618,0.255,0.012,0.004]]	[0.11,0.618,0.255,0.012,0.004]	negative
