id	context	predictions	aggregatedPredictions	category
131	The decision to allow a gay group to march under its own banner in the New York parade ends a policy that has prompted protests, court battles and bitter debate for decades.	[[0.199,0.649,0.131,0.014,0.007]]	[0.199,0.649,0.131,0.014,0.007]	negative
132	The NBA is moving the 2017 All-Star Game out of Charlotte because of its objections to a North Carolina law that limits anti-discrimination protections for lesbian, gay and transgender people.	[[0.235,0.662,0.078,0.015,0.011]]	[0.235,0.662,0.078,0.015,0.011]	negative
133	U.S. Ambassador Samantha Power and U.N. envoys from 16 other countries visited the Stonewall Inn which helped spark the modern gay rights movement and vowed to step up their fight for the rights of lesbians, gays, bisexual and transgender people around the world.	[[0.313,0.564,0.097,0.011,0.015]]	[0.313,0.564,0.097,0.011,0.015]	negative
134	Michael Sam has received plenty of positive support since he said he was gay two weeks ago but wants to be known for his feats on the gridiron, not his sexuality, the NFL draft prospect has said.	[[0.027,0.243,0.427,0.279,0.023]]	[0.027,0.243,0.427,0.279,0.023]	neutral
135	Nearly 60 U.S. investors who together manage more than $2 trillion in assets called on North Carolina on Monday to repeal a law they said is making it harder for companies in the state to hire top talent by limiting protections for lesbian, gay, bisexual and trans gender people.	[[0.201,0.605,0.147,0.03,0.018]]	[0.201,0.605,0.147,0.03,0.018]	negative
136	A federal judge in north Florida ruled on Thursday that county clerks statewide must issue marriage licenses to all same-sex couples who request them starting Jan. 6, the effective date of his decision to overturn Florida's ban on gay matrimony as unconstitutional.	[[0.226,0.623,0.114,0.02,0.017]]	[0.226,0.623,0.114,0.02,0.017]	negative
137	Donald Trump's choice of Mike Pence as his vice presidential running mate has irked some Republican activists who see the Indiana governor's years of opposition to gay rights initiatives as a setback to efforts to broaden the party's appeal.	[[0.317,0.477,0.184,0.01,0.011]]	[0.317,0.477,0.184,0.01,0.011]	negative
138	Southern Africa is moving towards greater acceptance of sexual and gender minorities though there is still a long way to go,  the United States' first special envoy for the rights of lesbian, gay, bisexual and transgender people said on Wednesday.	[[0.073,0.498,0.24,0.159,0.03]]	[0.073,0.498,0.24,0.159,0.03]	negative
139	Jubilant gay and lesbian couples crowded county offices in the artsy southwestern community of Santa Fe on Friday seeking marriage licenses after a judge ruled that it would be discriminatory to deny same-sex couples the right to wed.	[[0.29,0.592,0.087,0.016,0.016]]	[0.29,0.592,0.087,0.016,0.016]	negative
140	The decades-long debate about whether same-sex marriage should be allowed in the United States was finally settled Friday when the U.S. Supreme Court ruled gay and lesbian couples can get married anywhere in the country.	[[0.089,0.568,0.26,0.066,0.017]]	[0.089,0.568,0.26,0.066,0.017]	negative
141	If the Supreme Court finds a constitutional right to gay marriage, religious schools say they could lose tax-exempt status for opposing same-sex relationships.	[[0.063,0.576,0.309,0.043,0.009]]	[0.063,0.576,0.309,0.043,0.009]	negative
142	Critics say the ban is scientifically and medically unjustified and that it unfairly singles out gay men.	[[0.04,0.283,0.601,0.063,0.012]]	[0.04,0.283,0.601,0.063,0.012]	neutral
143	Malcolm Turnbull risks a political backlash within Australia's coalition government led by the conservative Liberal Party by attending Sydney's Gay and Lesbian Mardi Gras on Saturday, the first sitting prime minister to do so.	[[0.137,0.619,0.214,0.022,0.009]]	[0.137,0.619,0.214,0.022,0.009]	negative
144	In an effort to mirror changing attitudes, publishers of all sizes, including DC Comics, which revamped its lineup in June, are increasingly including gay and lesbian story lines.	[[0.295,0.57,0.119,0.009,0.006]]	[0.295,0.57,0.119,0.009,0.006]	negative
145	Gay and transgender people in all regions face discrimination and violence, and risk the death penalty in at least five countries, the United Nations said Thursday.	[[0.357,0.54,0.092,0.004,0.007]]	[0.357,0.54,0.092,0.004,0.007]	negative
146	A remote outpost on Alaska's Arctic Coast where people are used to doing their own thing has applied that independent streak to gay marriage.	[[0.163,0.63,0.15,0.037,0.02]]	[0.163,0.63,0.15,0.037,0.02]	negative
147	The wife of the gunman who killed 49 people at an Orlando gay nightclub knew of his plans for the attack and could soon be charged in connection with the deadliest mass shooting in modern U.S. history, a law enforcement source said on Tuesday.	[[0.152,0.618,0.199,0.02,0.01]]	[0.152,0.618,0.199,0.02,0.01]	negative
148	A county clerk in East Texas opposed to same-sex marriage stepped down from her post on Monday, with local media reports saying she is the first clerk to resign rather than abide by a U.S. Supreme Court decision in June making gay marriage legal.	[[0.26,0.531,0.101,0.059,0.05]]	[0.26,0.531,0.101,0.059,0.05]	negative
149	EDITOR'S NOTE: In 1981, the U.S. Centers for Disease Control and Prevention reported the first cases of a rare pneumonia that had sickened five Los Angeles gay men.	[[0.138,0.597,0.224,0.026,0.014]]	[0.138,0.597,0.224,0.026,0.014]	negative
150	Thousands of police officers holding back egg-throwing youths were a reminder that Poland is not the Netherlands when it comes to gay demonstrations.	[[0.167,0.609,0.193,0.019,0.012]]	[0.167,0.609,0.193,0.019,0.012]	negative
151	Two decisions by the Supreme Court are huge victories for the gay rights movement, but we still have a long way to go.	[[0.094,0.536,0.327,0.034,0.009]]	[0.094,0.536,0.327,0.034,0.009]	negative
152	A gay-themed hotel in the heart of Manhattan never quite attracted its targeted clientele, perhaps in part because of its controversial owners.	[[0.15,0.643,0.171,0.026,0.011]]	[0.15,0.643,0.171,0.026,0.011]	negative
153	Proceeds benefit the institute, the nation's oldest social service organization supporting lesbian, gay, bisexual and transgender youth.	[[0.095,0.49,0.311,0.078,0.026]]	[0.095,0.49,0.311,0.078,0.026]	negative
154	Early word of a proposal to end a national ban on gay members thwarted the executive board’s plan to discuss the matter quietly, leading to a delay, leaders said.	[[0.139,0.658,0.134,0.047,0.022]]	[0.139,0.658,0.134,0.047,0.022]	negative
155	The director Eytan Fox, whose fictional gay protagonist, Yossi, returns in a new film this week, has had a central role in the growing acceptance of gay Israelis.	[[0.165,0.641,0.141,0.036,0.016]]	[0.165,0.641,0.141,0.036,0.016]	negative
156	Judge Norris ruled in 1988 that the Constitution’s equal protection clause guaranteed the right of gay people to serve in the military.	[[0.145,0.56,0.186,0.073,0.035]]	[0.145,0.56,0.186,0.073,0.035]	negative
157	A support group in Lahore for lesbian, gay, bisexual and transgender Pakistanis aims to give a safe space to members as more try to gain family support, even in a climate of religious conservatism.	[[0.205,0.624,0.143,0.017,0.011]]	[0.205,0.624,0.143,0.017,0.011]	negative
158	The organizers of New York City&#8217;s event lifted a ban on openly gay organizations marching, but this year only one group was admitted, and it is affiliated with NBC, the parade broadcaster.	[[0.315,0.533,0.123,0.013,0.016]]	[0.315,0.533,0.123,0.013,0.016]	negative
159	The gay, lesbian and transgender community has seen violence before, from Harvey Milk to Matthew Shepard, and an ever-lengthening list of transgender women.	[[0.211,0.576,0.17,0.027,0.016]]	[0.211,0.576,0.17,0.027,0.016]	negative
160	Gay marriage supporters on Monday asked the U.S. Supreme Court not to block a court ruling that would allow same-sex couples to wed in Virginia.	[[0.133,0.686,0.155,0.016,0.009]]	[0.133,0.686,0.155,0.016,0.009]	negative
161	President Obama should resist pressure to weaken a promised executive order to bar federal contractors from discriminating against gay men, lesbians and transgender people.	[[0.216,0.607,0.14,0.021,0.015]]	[0.216,0.607,0.14,0.021,0.015]	negative
162	The 9th U.S. Circuit Court of Appeals has denied Gov. C. L. "Butch" Otter's request for a review of the court's ruling last year that overturned Idaho's ban on gay marriage.	[[0.277,0.581,0.117,0.013,0.012]]	[0.277,0.581,0.117,0.013,0.012]	negative
163	The same-sex marriage victory should not be regarded as the coda of the gay rights movement while entrenched discrimination endures.	[[0.101,0.621,0.227,0.039,0.012]]	[0.101,0.621,0.227,0.039,0.012]	negative
164	Gay and transgender rights supporters wasted little time in challenging a new North Carolina law, filing a lawsuit Monday that called it discriminatory and said it singles out LGBT people for "disfavored treatment."	[[0.516,0.297,0.173,0.004,0.009]]	[0.516,0.297,0.173,0.004,0.009]	very negative
165	The St. Patrick's Day parade in Boston is easing its two-decade ban on gay organizations under a tentative deal to allow them to march in an event that once went to the Supreme Court to keep gays out, a marriage equality group said Saturday.	[[0.242,0.599,0.147,0.007,0.006]]	[0.242,0.599,0.147,0.007,0.006]	negative
166	But not for gay men.	[[0.03,0.352,0.577,0.036,0.005]]	[0.03,0.352,0.577,0.036,0.005]	neutral
167	The delegates also defeated by a similar margin a compromise proposed by gay rights advocates, which said that Methodists could acknowledge their differences on homosexuality while still living together as a church.	[[0.236,0.618,0.13,0.01,0.007]]	[0.236,0.618,0.13,0.01,0.007]	negative
168	More than a quarter of gay and bisexual men in some Southern cities and states have H.I.V., according to the study, and medical services are lacking.	[[0.674,0.278,0.04,0.001,0.007]]	[0.674,0.278,0.04,0.001,0.007]	very negative
169	It used to be controversial that Representative Barney Frank is gay.	[[0.092,0.563,0.311,0.026,0.007]]	[0.092,0.563,0.311,0.026,0.007]	negative
170	Gov. Pat McCrory accused critics of a “vicious nationwide smear campaign” regarding a law ending antidiscrimination protections for lesbian, gay, bisexual and transgender people.	[[0.241,0.586,0.143,0.016,0.014]]	[0.241,0.586,0.143,0.016,0.014]	negative
171	Seven gay and lesbian couples from China were married in the Southern California gay capital of West Hollywood on Tuesday after winning a contest sponsored by a pair of Chinese Internet companies.	[[0.102,0.635,0.242,0.015,0.006]]	[0.102,0.635,0.242,0.015,0.006]	negative
172	Robbie Rogers, who retired from soccer when he announced in February that he was gay, says he saw a chance to do more by returning.	[[0.143,0.533,0.189,0.089,0.045]]	[0.143,0.533,0.189,0.089,0.045]	negative
173	Seeking to mobilize a global front against anti-gay violence and discrimination, Vice President Joe Biden declared Tuesday that protecting gay rights is a defining mark of a civilized nation and must trump national cultures and social traditions.	[[0.198,0.592,0.138,0.046,0.026]]	[0.198,0.592,0.138,0.046,0.026]	negative
174	A federal hate crime charge has been filed against a man who yelled anti-gay slurs and threatened to stab three men in a Seattle neighborhood with a sizable gay community, a U.S. attorney's spokeswoman said on Thursday.	[[0.535,0.365,0.082,0.005,0.014]]	[0.535,0.365,0.082,0.005,0.014]	very negative
175	Now that the coast is clear, the W.N.B.A., which has been around for nearly two decades, has decided to publicly embrace its gay fans.	[[0.144,0.705,0.108,0.03,0.012]]	[0.144,0.705,0.108,0.03,0.012]	negative
176	An annual gay pride parade in the Turkish city of Istanbul will not go ahead on Sunday, organizers said in a statement on Friday after the governor's office banned the march citing security risks and declined the group's request to read a statement.	[[0.239,0.588,0.156,0.009,0.009]]	[0.239,0.588,0.156,0.009,0.009]	negative
177	A judge on Friday struck down Arkansas' ban on same-sex marriage, saying the state has "no rational reason" for preventing gay couples from marrying.	[[0.179,0.674,0.13,0.011,0.006]]	[0.179,0.674,0.13,0.011,0.006]	negative
178	With the nation's highest court set to hear arguments next month over the constitutionality of same-sex marriage bans, legislation is advancing in several states that critics say gives businesses license to deny services to gays and lesbians on religious grounds.	[[0.111,0.586,0.237,0.051,0.015]]	[0.111,0.586,0.237,0.051,0.015]	negative
179	The U.S. Supreme Court's refusal this month to review rulings that overturned bans on same-sex marriage marked a milestone in gay rights in the United States.	[[0.232,0.657,0.09,0.011,0.011]]	[0.232,0.657,0.09,0.011,0.011]	negative
180	Lawyers specializing in civil rights and gay and lesbian family issues are married.	[[0.098,0.63,0.215,0.043,0.015]]	[0.098,0.63,0.215,0.043,0.015]	negative
